source_file,record_idx,steps_analyzed,candidate_tokens,parent_prefix_tokens,reusable_parent_prefix_tokens,reusable_group_prefix_tokens,exact_parent_child_prefix_tokens,exact_sibling_shared_prefix_tokens,reusable_prefix_fraction_of_candidate_tokens,reusable_fraction_of_parent_prefix_tokens,reusable_group_prefix_fraction_of_candidate_tokens,exact_parent_child_prefix_fraction_of_candidate_tokens,exact_parent_child_prefix_fraction_of_parent_tokens,sibling_shared_prefix_fraction_of_candidate_tokens,sibling_shared_prefix_fraction_of_parent_tokens,weighted_pairwise_lcp_ratio,mean_duplicate_rate
logs/game24/_pscratch_sd_h_hmuki_models_Mistral-Small-24B-Instruct-2501_0.7_propose1_value3_greedy5_start0_end5.json,0,4,10151.0,8285.0,7138.0,7144.0,8265.0,6.0,0.7031819525169934,0.8615570307785154,0.7037730272879519,0.8142054969953699,0.9975859987929994,0.0005910747709585262,0.000724200362100181,0.6843840264270742,0.09998511904761906
logs/game24/_pscratch_sd_h_hmuki_models_Mistral-Small-24B-Instruct-2501_0.7_propose1_value3_greedy5_start0_end5.json,1,4,9238.0,7172.0,6175.0,6175.0,7152.0,0.0,0.6684347261311973,0.8609871723368656,0.6684347261311973,0.7741935483870968,0.9972113775794758,0.0,0.0,0.5859549989148767,0.05535619351408824
logs/game24/_pscratch_sd_h_hmuki_models_Mistral-Small-24B-Instruct-2501_0.7_propose1_value3_greedy5_start0_end5.json,2,4,9020.0,7168.0,6233.0,6234.0,7153.0,1.0,0.691019955654102,0.8695591517857143,0.6911308203991131,0.7930155210643015,0.9979073660714286,0.00011086474501108647,0.00013950892857142856,0.6890205351040372,0.06404907211358823
logs/game24/_pscratch_sd_h_hmuki_models_Mistral-Small-24B-Instruct-2501_0.7_propose1_value3_greedy5_start0_end5.json,3,4,8734.0,6795.0,5864.0,5864.0,6774.0,0.0,0.671399129837417,0.8629874908020604,0.671399129837417,0.7755896496450653,0.9969094922737307,0.0,0.0,0.6091606449681392,0.07442810457516338
logs/game24/_pscratch_sd_h_hmuki_models_Mistral-Small-24B-Instruct-2501_0.7_propose1_value3_greedy5_start0_end5.json,4,4,10372.0,8406.0,7485.0,7485.0,8384.0,0.0,0.7216544543000386,0.890435403283369,0.7216544543000386,0.8083301195526418,0.9973828217939567,0.0,0.0,0.6948308508121188,0.18353174603174602
